selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,Mileage,Engine,Max_Power
300000,7000,Petrol,Individual,Manual,First Owner,5.0,4250,22.5,999.0,67.0
675000,120000,Diesel,Individual,Manual,First Owner,7.0,2800,12.05,2179.0,120.0
700000,145241,Diesel,Individual,Manual,First Owner,7.0,2800,12.05,2179.0,120.0
400000,110000,Diesel,Individual,Manual,First Owner,8.0,2200,12.7,2609.0,116.6
254999,30000,Petrol,Individual,Manual,Third Owner,5.0,4386,25.17,799.0,53.3
1050000,80000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.4,2179.0,120.0
390000,100000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0
450000,80000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.04
1630000,40000,Diesel,Individual,Automatic,Second Owner,7.0,3400,11.36,2755.0,171.5
725000,50000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
466000,95500,Diesel,Individual,Manual,Second Owner,7.0,2700,14.0,2179.0,138.1
370000,40000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.16,1196.0,86.8
150000,70000,Petrol,Individual,Manual,Third Owner,5.0,3500,18.2,1061.0,64.0
483000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04
470000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0
950000,25000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
450000,50000,Petrol,Individual,Manual,Third Owner,5.0,4200,17.01,1591.0,121.3
345000,70000,Petrol,Individual,Manual,First Owner,5.0,3000,17.6,1496.0,88.7
300000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,19.0,998.0,66.1
160000,74800,Petrol,Individual,Manual,Second Owner,5.0,3500,18.2,998.0,67.1
120000,80000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0
500000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7
1350000,40000,Diesel,Individual,Manual,First Owner,7.0,2800,16.0,2179.0,138.0
455000,50000,Diesel,Individual,Manual,First Owner,5.0,19024,24.0,1186.0,73.97
165000,45000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
470000,23700,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
470000,23700,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
1520000,10000,Petrol,Individual,Manual,First Owner,5.0,2500,16.0,1368.0,160.0
229999,53473,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
250000,100000,Diesel,Individual,Manual,Second Owner,9.0,1500,15.96,2523.0,63.0
1350000,25000,Diesel,Individual,Manual,First Owner,7.0,2800,16.0,2179.0,140.0
220000,80000,Petrol,Individual,Manual,First Owner,5.0,3000,17.92,1086.0,62.1
360000,120000,Diesel,Individual,Manual,First Owner,5.0,2500,24.4,1120.0,71.0
350000,40000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
500000,70000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.32
145000,90000,Diesel,Individual,Manual,Third Owner,5.0,1750,25.44,936.0,57.6
300000,51000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.5
180000,87000,Petrol,Individual,Manual,Second Owner,5.0,3500,13.2,1495.0,94.0
530000,40000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0
620000,90000,Diesel,Individual,Manual,Second Owner,5.0,2250,19.01,1461.0,108.45
360000,110000,Petrol,Individual,Manual,Third Owner,5.0,3000,16.78,1496.0,88.73
245000,86000,Petrol,Individual,Manual,Second Owner,5.0,3000,17.92,1086.0,62.1
130000,80000,Petrol,Individual,Manual,Third Owner,5.0,2500,14.2,1597.0,92.0
70000,65000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,15.9,1298.0,85.0
70000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,15.9,1298.0,85.0
650000,140000,Diesel,Individual,Manual,Second Owner,5.0,2750,25.01,1498.0,89.75
610000,18000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8
300000,24000,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
425000,60000,Diesel,Individual,Manual,First Owner,5.0,2750,24.0,1120.0,70.0
450000,150000,Diesel,Individual,Manual,Third Owner,5.0,2750,22.32,1582.0,126.32
450000,108000,Diesel,Individual,Manual,First Owner,5.0,2750,22.32,1582.0,126.3
340000,60000,Petrol,Individual,Automatic,Third Owner,5.0,4000,16.95,1197.0,78.9
650000,90000,Diesel,Individual,Manual,First Owner,7.0,1750,20.77,1248.0,88.76
160000,70000,Diesel,Individual,Manual,First Owner,5.0,2500,19.09,1396.0,69.0
250000,120000,Diesel,Individual,Manual,First Owner,5.0,2500,19.1,1405.0,70.0
225000,100000,Diesel,Individual,Manual,Third Owner,5.0,1750,25.44,936.0,57.6
55000,75958,Diesel,Individual,Manual,Second Owner,5.0,2500,17.88,1396.0,52.8
42000,70000,Petrol,Individual,Manual,Third Owner,4.0,2500,16.1,796.0,37.0
282000,128000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,2800,12.6,1991.0,112.0
80000,110000,Diesel,Individual,Manual,Third Owner,5.0,2500,16.8,1405.0,62.0
500000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,20.85,1197.0,83.14
500000,70000,Diesel,Individual,Manual,First Owner,5.0,3000,25.83,1498.0,99.0
400000,60000,Diesel,Individual,Manual,First Owner,5.0,2000,22.9,1248.0,74.0
550000,90000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
200000,70000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.1
280000,65000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
580000,88000,Diesel,Individual,Manual,First Owner,5.0,2000,23.4,1248.0,74.0
100000,80000,Diesel,Individual,Manual,Third Owner,5.0,3000,18.8,1248.0,90.0
550000,60000,Diesel,Individual,Manual,First Owner,8.0,2200,14.0,2523.0,75.0
700000,38000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0
150000,80000,Petrol,Individual,Manual,Third Owner,5.0,4750,15.0,1368.0,90.0
190000,60000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
500000,110000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
640000,110000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0
340000,145000,Diesel,Individual,Manual,First Owner,5.0,2000,20.86,1199.0,75.0
811000,43000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.76
409999,120000,Diesel,Individual,Manual,First Owner,5.0,2000,23.2,1248.0,73.94
220000,136000,Petrol,Individual,Manual,Second Owner,5.0,4500,16.1,1298.0,88.2
170000,120000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.88,1405.0,48.21
700000,25000,Petrol,Individual,Manual,First Owner,5.0,11473,18.6,1197.0,81.86
950000,80000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.4,2179.0,120.0
80000,40000,Petrol,Individual,Manual,Second Owner,5.0,3500,14.4,1599.0,94.0
2711000,9000,Diesel,Dealer,Automatic,First Owner,5.0,2500,13.6,1999.0,177.0
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94
3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,400,18.0,1969.0,190.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3500,21.79,998.0,67.05
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3000,16.78,1496.0,88.73
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,19024,24.0,1186.0,73.97
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,3800,14.3,1598.0,103.5
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0
420000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0
899000,35000,Diesel,Individual,Manual,First Owner,5.0,1750,25.1,1248.0,88.5
459999,35000,Petrol,Individual,Manual,First Owner,5.0,4000,19.83,1198.0,67.0
150000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,18.1,1493.0,110.0
350000,25000,Petrol,Individual,Manual,First Owner,5.0,4250,23.01,999.0,67.0
509999,100000,Diesel,Individual,Manual,Second Owner,5.0,2400,23.59,1364.0,67.05
500000,120000,Diesel,Individual,Manual,Third Owner,9.0,2200,15.96,2523.0,62.1
370000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7
240000,44000,Petrol,Individual,Manual,Second Owner,5.0,3500,20.92,998.0,67.1
530000,100000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.54,1396.0,88.73
1000000,133000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.4,2179.0,120.0
1600000,35000,Diesel,Individual,Manual,Second Owner,7.0,2800,13.68,2393.0,147.8
350000,64000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
1100000,70000,Diesel,Individual,Automatic,First Owner,7.0,2800,16.0,2179.0,140.0
220000,70000,Petrol,Individual,Manual,First Owner,5.0,4000,18.5,1197.0,80.0
350000,100000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0
370000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,22.9,1248.0,74.0
220000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,17.5,1298.0,85.8
200000,80000,Diesel,Individual,Manual,First Owner,5.0,1750,22.1,1248.0,76.9
400000,50000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0
150000,55000,Petrol,Individual,Manual,First Owner,5.0,4500,14.6,1368.0,88.7
1500000,40000,Petrol,Individual,Automatic,First Owner,8.0,4000,10.75,2694.0,163.7
130000,70000,Petrol,Individual,Manual,Second Owner,5.0,3000,14.0,796.0,35.0
185000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,22.74,796.0,47.3
110000,80000,Petrol,Individual,Manual,Second Owner,5.0,3000,0.0,1086.0,62.1
450000,120000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
500000,20000,Petrol,Individual,Manual,Second Owner,5.0,11375,18.9,1197.0,81.86
570000,31596,Petrol,Dealer,Manual,First Owner,5.0,4500,17.0,1497.0,121.36
650000,85710,Diesel,Dealer,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
1680000,129627,Diesel,Dealer,Manual,First Owner,7.0,3400,11.5,2982.0,171.0
250000,10000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64
320000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
440000,35000,Petrol,Individual,Automatic,First Owner,5.0,3500,20.51,998.0,67.0
315000,49000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.5,1197.0,82.85
202999,158000,Diesel,Individual,Manual,First Owner,5.0,3000,18.8,1248.0,90.0
179000,30000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
140000,60000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.36,1197.0,78.9
150000,40000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.2,1061.0,64.0
440000,60000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0
250000,55130,Diesel,Dealer,Manual,Second Owner,5.0,2000,20.0,1399.0,68.0
330000,22000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04
250000,48000,Petrol,Individual,Manual,First Owner,5.0,4000,15.6,1196.0,70.0
335000,45000,Petrol,Individual,Manual,First Owner,5.0,4000,18.5,1197.0,82.85
1025000,22522,Diesel,Dealer,Manual,First Owner,7.0,2800,16.0,2179.0,140.0
320000,51856,Petrol,Dealer,Manual,Third Owner,5.0,4000,18.5,1197.0,80.0
550000,29434,Petrol,Individual,Manual,First Owner,5.0,4000,20.73,1373.0,91.1
800000,25000,Diesel,Individual,Manual,First Owner,5.0,1750,25.5,1498.0,98.6
380000,28000,Petrol,Individual,Manual,Second Owner,5.0,3500,23.84,1199.0,84.0
400000,44500,Diesel,Individual,Manual,Second Owner,5.0,1900,20.46,1461.0,83.8
375000,34500,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04
1100000,20000,Petrol,Individual,Automatic,First Owner,5.0,4600,18.0,1497.0,117.6
650000,15000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
361000,26000,Petrol,Individual,Automatic,First Owner,5.0,4400,19.34,1198.0,76.0
140000,20000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
550000,3000,Petrol,Individual,Manual,First Owner,5.0,11375,20.14,1197.0,81.86
670000,20000,Petrol,Individual,Manual,First Owner,5.0,4800,19.5,1199.0,88.76
880000,25000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
950000,35000,Diesel,Individual,Manual,First Owner,5.0,3250,23.0,1498.0,98.96
300000,60000,Diesel,Individual,Manual,First Owner,5.0,2600,18.3,1991.0,147.9
1150000,6825,Petrol,Individual,Automatic,First Owner,5.0,4600,18.0,1497.0,117.6
450000,155000,Diesel,Individual,Automatic,First Owner,5.0,2000,14.81,1998.0,163.7
375000,50000,CNG,Individual,Manual,First Owner,5.0,3000,21.94,1196.0,61.7
600000,13500,Petrol,Individual,Manual,First Owner,7.0,4000,17.5,1373.0,91.1
700000,260000,Diesel,Individual,Manual,First Owner,8.0,3400,12.8,2494.0,102.0
600000,65000,Diesel,Individual,Manual,First Owner,5.0,19025,25.4,1186.0,73.97
630000,95000,Diesel,Individual,Manual,Second Owner,8.0,2800,14.02,2179.0,118.3
590000,40000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.73,1373.0,91.1
420000,30000,Petrol,Individual,Manual,First Owner,5.0,4500,20.3,1086.0,68.0
1950000,120000,Diesel,Individual,Manual,First Owner,7.0,2500,13.5,2477.0,175.56
541000,112011,Diesel,Individual,Manual,First Owner,7.0,2700,13.93,2179.0,138.1
900000,125000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.6
900000,125000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.6
250000,43000,Diesel,Individual,Manual,First Owner,5.0,3000,18.8,1248.0,90.0
670000,53534,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
530000,20000,Petrol,Individual,Manual,First Owner,5.0,3500,20.3,1199.0,83.81
150000,70000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.44,936.0,57.6
550000,70000,Diesel,Individual,Manual,Third Owner,7.0,2800,15.1,2179.0,140.0
650000,150000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,1997.0,120.0
180000,100000,Diesel,Individual,Manual,Second Owner,5.0,2500,19.4,1405.0,70.0
585000,50000,Diesel,Individual,Manual,First Owner,7.0,2000,16.55,2498.0,105.0
345000,120000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.5,1197.0,82.85
350000,110000,Diesel,Individual,Manual,Third Owner,5.0,2000,22.9,1248.0,74.0
725000,140000,Petrol,Individual,Manual,First Owner,7.0,4600,15.4,1497.0,117.3
250000,120000,Diesel,Individual,Manual,First Owner,7.0,2500,15.42,1405.0,70.0
45000,70000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0
409999,248119,Diesel,Individual,Manual,Fourth & Above Owner,8.0,3400,12.8,2494.0,102.0
325000,16500,Petrol,Individual,Manual,Second Owner,5.0,4250,23.01,999.0,67.0
350000,9900,Petrol,Individual,Manual,First Owner,5.0,3500,23.95,998.0,67.05
180000,80000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
150000,100000,Petrol,Individual,Manual,Second Owner,5.0,4500,16.0,1368.0,90.0
700000,20000,Petrol,Individual,Manual,First Owner,5.0,4400,23.26,1197.0,88.5
795000,90000,Diesel,Individual,Manual,First Owner,5.0,1750,28.09,1248.0,88.5
950000,15000,Diesel,Individual,Manual,First Owner,6.0,2000,16.55,2498.0,105.0
885000,75000,Diesel,Individual,Automatic,First Owner,5.0,3000,21.5,1498.0,108.5
160000,140000,Diesel,Individual,Manual,First Owner,5.0,2000,21.1,1248.0,73.9
300000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.0,1396.0,90.0
950000,75000,Diesel,Individual,Automatic,First Owner,5.0,3000,21.5,1498.0,108.5
549000,90000,Diesel,Individual,Manual,First Owner,7.0,1750,20.77,1248.0,88.76
3000000,20000,Diesel,Individual,Automatic,First Owner,5.0,3000,20.38,1968.0,143.0
1200000,61000,Diesel,Individual,Manual,First Owner,7.0,3600,12.99,2494.0,100.6
570000,100000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.8,1461.0,78.0
800000,60000,Diesel,Individual,Manual,Second Owner,6.0,2000,16.55,2498.0,105.0
375000,100000,Diesel,Individual,Manual,First Owner,5.0,2750,18.1,1493.0,110.0
300000,170000,Diesel,Individual,Manual,Third Owner,7.0,1500,13.6,2523.0,63.0
350000,100000,Petrol,Individual,Manual,Second Owner,5.0,3000,16.78,1496.0,88.73
400000,120000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0
434999,50000,Diesel,Individual,Manual,First Owner,5.0,2500,20.14,1498.0,88.8
260000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
450000,24019,Diesel,Individual,Manual,First Owner,5.0,2000,22.9,1248.0,74.0
459999,80000,Diesel,Individual,Manual,Second Owner,5.0,2750,22.32,1582.0,126.32
210000,100000,Diesel,Individual,Manual,Second Owner,5.0,4500,21.1,1248.0,73.9
540000,93000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.85,1197.0,83.14
710000,50000,Diesel,Individual,Manual,First Owner,7.0,1750,24.52,1248.0,88.5
285000,22000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3
990000,19600,Diesel,Individual,Manual,First Owner,5.0,2750,22.1,1396.0,88.7
362000,104000,Petrol,Individual,Manual,First Owner,5.0,2700,15.64,1193.0,64.1
880000,33000,Diesel,Individual,Manual,First Owner,5.0,3250,23.0,1498.0,98.96
700000,60000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0
600000,60000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
700000,40000,Petrol,Individual,Manual,First Owner,5.0,3750,13.24,1598.0,102.5
400000,60000,Diesel,Individual,Manual,First Owner,5.0,3000,27.28,1047.0,69.0
165000,80000,LPG,Individual,Manual,First Owner,5.0,3500,13.2,1495.0,93.7
350000,376412,Diesel,Individual,Manual,Second Owner,8.0,3400,12.8,2494.0,102.0
425000,80000,Petrol,Individual,Manual,Third Owner,7.0,4000,16.02,1373.0,93.7
180000,70000,Petrol,Individual,Manual,First Owner,5.0,3000,17.92,1086.0,62.1
170000,90000,Petrol,Individual,Manual,Third Owner,5.0,3500,20.92,998.0,67.1
370000,183000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
800000,27000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
900000,35000,Diesel,Individual,Manual,First Owner,5.0,3250,23.0,1498.0,98.96
390000,120000,Diesel,Individual,Manual,First Owner,5.0,2000,22.9,1248.0,74.0
445000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0
459999,70000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2000,23.4,1248.0,74.0
275000,55000,LPG,Individual,Manual,First Owner,5.0,3500,14.4,998.0,61.7
200000,120000,Diesel,Individual,Manual,Second Owner,5.0,4500,21.1,1248.0,73.9
350000,72000,Petrol,Individual,Manual,Second Owner,5.0,4000,17.5,1197.0,85.8
95000,120000,Diesel,Individual,Manual,Second Owner,7.0,3750,12.0,2092.0,127.0
550000,250000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.04
900000,100000,Diesel,Individual,Manual,First Owner,9.0,1800,13.58,2499.0,72.4
350000,120000,Diesel,Individual,Manual,Second Owner,7.0,2000,15.3,2956.0,83.83
325000,50000,Petrol,Individual,Automatic,First Owner,5.0,4400,19.34,1198.0,76.0
455999,32000,Petrol,Individual,Manual,First Owner,5.0,4000,18.9,1197.0,82.0
129000,60000,Petrol,Individual,Manual,First Owner,5.0,3000,19.7,796.0,46.3
254000,40000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3
570000,48000,Diesel,Individual,Manual,First Owner,5.0,2500,21.7,1498.0,98.96
840000,30000,Diesel,Individual,Manual,First Owner,5.0,1750,19.87,1461.0,83.14
235000,100000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.1
700000,50000,Diesel,Individual,Manual,First Owner,7.0,2800,18.49,1493.0,100.0
528000,5000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86
1500000,12000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0
560000,72000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
600000,70000,Diesel,Individual,Manual,First Owner,9.0,1500,15.96,2523.0,63.0
102000,50000,Petrol,Individual,Manual,Second Owner,5.0,4400,15.26,1150.0,74.9
750000,70000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.1,2179.0,140.0
148000,70000,Petrol,Individual,Manual,Third Owner,5.0,4400,14.7,1150.0,76.0
650000,50000,Petrol,Individual,Manual,First Owner,5.0,4000,21.4,1197.0,83.1
310000,40000,Petrol,Individual,Manual,First Owner,5.0,3750,16.47,1198.0,73.9
480000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,19.1,1197.0,82.0
320000,15000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3
750000,40000,Petrol,Individual,Manual,First Owner,5.0,4600,17.4,1497.0,117.3
370000,40000,Petrol,Individual,Manual,First Owner,5.0,4000,19.49,1198.0,67.04
320000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,18.6,1197.0,85.8
420000,67000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,85.8
240000,60000,Petrol,Individual,Manual,Second Owner,5.0,4000,17.5,1298.0,85.8
220000,60000,Petrol,Individual,Manual,First Owner,5.0,4250,22.5,999.0,67.0
350000,30000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
675000,40000,Diesel,Individual,Manual,First Owner,5.0,1750,25.8,1498.0,98.6
434999,50000,Petrol,Individual,Manual,Second Owner,5.0,3100,18.16,1197.0,78.8
125000,200000,Petrol,Individual,Automatic,Third Owner,5.0,4200,13.1,1997.0,141.1
400000,14000,Petrol,Individual,Manual,Second Owner,6.0,3600,18.15,1198.0,82.0
